source,risk_factor,intervention,impact_type,region,level,sex,age,value
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,43,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,44,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,45,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,46,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,47,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,48,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,49,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,50,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,51,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,52,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,53,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,54,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,55,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,56,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,57,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,58,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,59,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,60,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,61,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,62,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,63,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,64,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,65,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,66,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,67,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,68,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,69,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,70,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,71,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,72,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,73,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,74,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,75,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,76,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,77,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,78,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,79,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,80,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,81,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,82,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,83,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,84,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,85,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,86,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,87,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,88,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,89,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,90,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,91,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,92,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,93,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,94,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,95,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,96,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,97,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,98,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,99,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,female,100,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,0,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,1,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,2,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,3,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,4,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,5,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,6,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,7,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,8,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,9,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,10,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,11,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,12,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,13,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,14,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,15,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,16,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,17,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,18,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,19,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,20,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,21,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,22,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,23,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,24,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,25,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,26,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,27,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,28,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,29,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,30,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,31,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,32,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,33,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,34,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,35,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,36,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,37,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,38,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,39,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,40,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,41,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,42,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,43,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,44,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,45,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,46,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,47,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,48,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,49,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,50,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,51,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,52,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,53,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,54,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,55,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,56,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,57,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,58,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,59,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,60,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,61,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,62,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,63,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,64,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,65,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,66,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,67,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,68,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,69,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,70,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,71,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,72,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,73,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,74,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,75,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,76,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,77,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,78,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,79,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,80,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,81,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,82,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,83,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,84,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,85,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,86,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,87,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,88,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,89,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,90,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,91,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,92,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,93,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,94,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,95,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,96,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,97,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,98,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,99,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,2,male,100,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,0,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,1,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,2,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,3,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,4,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,5,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,6,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,7,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,8,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,9,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,10,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,11,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,12,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,13,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,14,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,15,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,16,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,17,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,18,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,19,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,20,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,21,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,22,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,23,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,24,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,25,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,26,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,27,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,28,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,29,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,30,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,31,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,32,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,33,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,34,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,35,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,36,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,37,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,38,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,39,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,40,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,41,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,42,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,43,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,44,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,45,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,46,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,47,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,48,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,49,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,50,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,51,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,52,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,53,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,54,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,55,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,56,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,57,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,58,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,59,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,60,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,61,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,62,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,63,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,64,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,65,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,66,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,67,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,68,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,69,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,70,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,71,15.0
hard_coded,NC_RFInactivity,NC_RFPhysicalActivityAdvice,NC_RiskBurden,Western Europe,3,female,72,15.0
